Report Type : StationReport,,,,,,,,,,,,,,,,
Date,Time,Trace SO2,Trace NO,Trace NOy,Trace NOy-NO,WAQA_CO,O3,RTEMP,Wind Spd S,Wind Dir S,Temp Amb,Amb Press,Rain,RH,BAM_PM25,NO2_CAPS
,,ppb,ppb,ppb,ppb,ppm,ppm,DegF,MPH,Deg,DegF,mb,mm,%,ug/m^3,ppb
6/15/11,12:00 AM,0.58,2.9,12.9,9.9,,0.019,76,3.3,107.1,53.8,1010,,76,,
6/16/11,12:00 AM,2.85,7.6,19.5,11.8,,0.016,76,3.1,207.2,55.8,1006,,73,,
6/17/11,12:00 AM,2.71,7.9,23,15,,0.016,76,3.6,324.1,57.7,1003,,68,,
6/18/11,12:00 AM,0.54,1.9,8,6,,0.013,77,3.2,125.4,54.4,1002,,94,,
6/19/11,12:00 AM,0.66,2.6,8,5.3,,0.017,76,3,196.4,56.2,1006,,82,,
6/20/11,12:00 AM,1.79,14.5,30.6,16.1,,0.014,77,2.4,257.3,59.8,1005,,74,,
6/21/11,12:00 AM,1.94,11.1,27,15.8,,0.017,76,3.4,322.6,64.3,1003,,68,,
6/22/11,12:00 AM,0.97,4.3,11.5,7.1,,0.019,76,3.9,244.8,59.2,1002,,77,,
6/23/11,12:00 AM,0.7,1.8,8.8,6.9,,0.022,76,3.4,220,55.9,1006,,74,,
6/24/11,12:00 AM,0.65,2.6,10.8,8.1,,0.018,76,3.4,130.9,55,1007,,85,,
6/25/11,12:00 AM,0.95,1.1,6.8,5.6,,0.023,76,4.2,44,56.9,1005,,71,,
6/26/11,12:00 AM,2.87,8.8,23.5,14.6,,0.016,76,3.5,330.8,59.9,1004,,66,,
6/27/11,12:00 AM,4.86,30.8,56.3,25.4,,0.008,76,2.8,301.1,62.9,997,,71,,
6/28/11,12:00 AM,1.41,14.1,27.6,13.4,,0.011,78,3.3,216.3,62.9,994,,82,,
6/29/11,12:00 AM,0.27,0.9,3.7,2.7,,0.018,79,5.4,198.6,59.7,998,,76,,
6/30/11,12:00 AM,0.44,0.9,5.4,4.3,,0.023,80,4.8,209.1,57.3,1007,,72,,
7/1/11,12:00 AM,1.11,7.4,20.3,12.8,,0.019,81,4.9,301.9,59,1009,,68,,
7/2/11,12:00 AM,3.42,6.4,18.7,12.2,,0.02,81,3.8,302.4,64,1002,,61,,
7/3/11,12:00 AM,1.23,1.1,5.3,4.2,,0.02,81,4.8,289.5,61.2,1006,,71,,
7/4/11,12:00 AM,1.5,2.1,8.8,6.7,,0.024,81,5.5,350.6,61.6,1008,,60,,
7/5/11,12:00 AM,0.78,4.4,12.5,8,,0.021,80,5.6,7.2,65.2,1009,,53,,
7/6/11,12:00 AM,1.07,5.9,13,6.9,,0.015,79,5.2,7,67.4,1007,,64,,
7/7/11,12:00 AM,0.36,1,4.9,3.8,,0.014,79,3.8,151,58.5,1006,,80,,
7/8/11,12:00 AM,0.5,1.3,6.6,5.3,,0.019,79,3.7,99.9,58,1008,,67,,
7/9/11,12:00 AM,2.07,3.7,11.8,8,,0.016,79,4.7,357.5,60.1,1004,,60,,
7/10/11,12:00 AM,2.39,5.9,16.7,10.8,,0.017,79,3.9,345.4,62,1002,,62,,
7/11/11,12:00 AM,2.16,8,20.9,12.8,,0.014,79,3.4,318.4,61.7,1002,,63,,
7/12/11,12:00 AM,0.64,2.1,9.2,7,,0.014,79,2.7,204.7,61.1,1001,,77,,
7/13/11,12:00 AM,0.86,2.3,9.8,7.3,,0.014,80,4.2,207.7,61.6,1001,,76,,
7/14/11,12:00 AM,0.43,1.4,7.6,6.1,,0.012,79,3.5,187.4,58.7,1001,,85,,
7/15/11,12:00 AM,0.5,3.5,10.2,6.6,,0.009,79,3.6,204,62.2,999,,79,,
7/16/11,12:00 AM,0.41,2.3,7.7,5.3,,0.008,79,2.9,192.3,62.2,998,,85,,
7/17/11,12:00 AM,3.47,13.2,24.6,11.3,,0.003,80,2.6,330.7,59.1,1001,,92,,
7/18/11,12:00 AM,2.16,9.9,23.6,13.5,,0.014,79,4,321.4,61.2,1003,,76,,
7/19/11,12:00 AM,1.23,8.4,16.5,8,,0.012,79,3.9,220.1,59.1,1005,,83,,
7/20/11,12:00 AM,0.41,1.7,7.5,5.8,,0.015,80,3.5,201.5,62.6,1007,,72,,
7/21/11,12:00 AM,0.37,1.4,5.5,4,,0.016,79,4.9,171.1,60.4,1003,,75,,
7/22/11,12:00 AM,0.85,6,14,8,,0.018,79,4.2,356.1,60.5,1005,,67,,
7/23/11,12:00 AM,1.51,2.4,11.4,8.8,,0.019,79,5.5,354.1,63.5,1005,,66,,
7/24/11,12:00 AM,2.96,3.1,14.9,11.8,,0.023,79,4.9,350.4,68.7,1003,,57,,
7/25/11,12:00 AM,2.08,7.8,18.2,10.3,,0.004,79,2.7,175.6,60.2,1005,,90,,
7/26/11,12:00 AM,0.77,3.5,11,7.4,,0.014,80,3.6,298.2,60.1,1006,,79,,
7/27/11,12:00 AM,1.24,4.2,12.6,8.3,,0.016,79,4.5,8.9,61.6,1008,,72,,
7/28/11,12:00 AM,0.64,3.4,10.3,6.7,,0.018,79,4.7,11.5,63.5,1009,,71,,
7/29/11,12:00 AM,0.85,3.8,10.1,6.2,,0.013,78,5.1,1.7,64.8,1007,,73,,
7/30/11,12:00 AM,1.72,6,17.3,11.3,,0.017,79,3.9,330.9,65,1004,,69,,
7/31/11,12:00 AM,0.65,0.9,3.9,2.9,,0.017,79,4.2,54.7,62.1,1005,,78,,
8/1/11,12:00 AM,2.19,5.8,19.9,14.1,,0.018,79,5.3,340.9,63.4,1005,,66,,
8/2/11,12:00 AM,2.62,8.8,26.6,17.7,,0.013,77,3.2,245.8,64.6,1004,,69,,
8/3/11,12:00 AM,1.01,5.5,16.3,10.7,,0.017,75,4.3,8.8,66.4,1003,,65,,
8/4/11,12:00 AM,1.08,7.9,17.7,9.7,,0.016,75,4.9,352.1,67.1,1003,,68,,
8/5/11,12:00 AM,0.96,7,16.3,9.2,,0.008,75,2.8,236.3,62.1,1006,,82,,
8/6/11,12:00 AM,4,21.3,36.5,15.2,,0.009,75,3.9,306.5,63.7,1005,,77,,
8/7/11,12:00 AM,2.86,9.1,21.2,11.9,,0.014,75,4.1,297.2,64.7,1004,,75,,
8/8/11,12:00 AM,0.61,0.9,6.9,6,,0.023,75,3,214.1,61.7,1005,,74,,
8/9/11,12:00 AM,0.9,3.6,14.9,11.2,,0.018,75,3.2,227.4,60.9,1006,,73,,
8/10/11,12:00 AM,1.72,4.2,19.1,14.8,,0.015,75,3.2,244.8,61.1,1004,,73,,
8/11/11,12:00 AM,3.28,14.1,32.5,18.3,,0.01,75,3.3,287.2,61.8,1006,,72,,
8/12/11,12:00 AM,2.67,20.1,38.9,18.7,,0.009,75,3.6,314.2,61.6,1005,,77,,
8/13/11,12:00 AM,1.24,3,11.7,8.6,,0.017,75,3.7,229.2,60.5,1005,,72,,
8/14/11,12:00 AM,2.21,5.5,14.6,9,,0.014,75,3.6,236.5,61.6,1004,,71,,
8/15/11,12:00 AM,1.13,3.5,12.4,8.8,,0.016,75,4,344.8,63.3,1006,,67,,
8/16/11,12:00 AM,1.21,6.5,17.7,11.1,,0.017,75,5.1,354.1,63.1,1007,,60,,
8/17/11,12:00 AM,2.32,14.6,26.3,11.6,,0.016,75,4.4,2.2,63.5,1007,,61,,
8/18/11,12:00 AM,0.97,5.8,15.1,9.2,,0.017,76,4,17.6,62.8,1009,,69,,
8/19/11,12:00 AM,1.19,4.9,14.5,9.5,,0.017,77,5,356.7,63,1006,,70,,
8/20/11,12:00 AM,4.69,5.7,24.8,18.9,,0.022,77,4.6,357.9,68.9,1001,,61,,
8/21/11,12:00 AM,4.75,18,44.7,26.6,,0.015,77,3,259.3,69.9,1000,,67,,
8/22/11,12:00 AM,0.49,2.2,7.6,5.3,,0.008,76,4.1,186.4,64.3,1002,,85,,
8/23/11,12:00 AM,0.57,3.3,12.7,9.3,,0.016,77,3.1,227.5,67.3,1005,,74,,
8/24/11,12:00 AM,2.05,19,37.9,18.9,,0.014,76,4,333.1,67,1002,,69,,
8/25/11,12:00 AM,3.05,13.6,32.8,19.1,,0.019,76,4.1,332.5,68.7,1003,,67,,
8/26/11,12:00 AM,1.89,9.9,24,14,,0.017,75,5,353.2,68.9,1004,,68,,
8/27/11,12:00 AM,5.08,16.2,29.5,13.2,,0.018,75,4.2,357.7,67.6,1005,,64,,
8/28/11,12:00 AM,6.28,11.6,27.7,16,,0.015,75,3.8,328.9,64.5,1003,,76,,
8/29/11,12:00 AM,0.56,1.3,7.3,5.8,,0.019,75,3.6,203.4,63.5,1003,,74,,
8/30/11,12:00 AM,0.79,2.2,11.1,8.9,,0.017,75,3.5,225,60.9,1003,,73,,
8/31/11,12:00 AM,0.63,2.1,11.6,9.5,,0.017,75,3.1,194.3,59.1,1004,,72,,
9/1/11,12:00 AM,0.85,9.1,21.1,11.9,,0.014,75,3.3,210.8,60.6,1009,,72,,
9/2/11,12:00 AM,0.78,1.6,10.2,8.6,,0.023,75,5,5,61.5,1011,,66,,
9/3/11,12:00 AM,1.94,4.5,19.2,14.6,,0.018,75,4.8,3.5,64.8,1006,,63,,
9/4/11,12:00 AM,6.23,11.8,34.5,22.6,,0.015,75,3.2,345.4,66.9,1000,,57,,
9/5/11,12:00 AM,2.27,11.4,30.6,19,,0.019,75,3.6,331.1,65.5,1002,,61,,
9/6/11,12:00 AM,2.35,10.2,28,17.7,,0.011,76,3.8,351.3,65.5,1007,,67,,
9/7/11,12:00 AM,2.21,6.4,21.5,15,,0.017,75,4.9,10.7,67.7,1007,,63,,
9/8/11,12:00 AM,5.6,26.2,59.5,33.2,,0.009,75,2.5,352.5,69,1008,,62,,
9/9/11,12:00 AM,4.41,22.5,51.4,28.8,,0.011,75,3.5,333.1,68.4,1008,,67,,
9/10/11,12:00 AM,2.65,9.3,30.2,20.8,,0.015,75,3.9,1.5,68.6,1002,,69,,
9/11/11,12:00 AM,10.81,8.9,33.8,24.8,,0.012,75,3.4,331.1,69.7,999,,66,,
9/12/11,12:00 AM,0.45,0.6,6.1,5.4,,0.027,75,3.3,204.3,61.3,1006,,82,,
9/13/11,12:00 AM,1.13,3.7,16.9,13.1,,0.016,75,3.4,255.9,60.4,1008,,80,,
9/14/11,12:00 AM,3.14,13.8,33.1,19.2,,0.008,75,2,305.9,62.1,1004,,74,,
9/15/11,12:00 AM,0.36,0.9,5.9,5,,0.021,75,3.1,201.7,59.9,1002,,77,,
9/16/11,12:00 AM,0.57,4.1,15.5,11.3,,0.016,75,3.6,130,57.5,1004,,66,,
9/17/11,12:00 AM,0.46,1,8.9,7.8,,0.017,75,4,169.2,56,1005,,80,,
9/18/11,12:00 AM,0.66,1.3,8.4,7,,0.014,76,4,186.8,59.6,1007,,92,,
9/19/11,12:00 AM,0.82,2.2,12,9.7,,0.021,75,4.2,18.9,60,1010,,71,,
9/20/11,12:00 AM,1.51,32.8,57.1,24.1,,0.005,74,2.2,344.6,61.4,1007,,70,,
9/21/11,12:00 AM,1.07,6.5,21.8,15.2,,0.017,74,3.1,169.5,67.8,1003,,59,,
9/22/11,12:00 AM,0.64,3.7,15.5,11.6,,0.011,74,3,190.9,67.8,1003,,74,,
9/23/11,12:00 AM,0.5,3.2,10.4,7.2,,0.01,74,3.9,201.3,71.1,1003,,75,,
9/24/11,12:00 AM,0.67,3,12.8,9.6,,0.01,75,3,183.1,68,995,,77,,
9/25/11,12:00 AM,0.43,0.4,5.7,5.3,,0.027,75,5.5,189,60,997,,75,,
9/26/11,12:00 AM,0.38,2.1,10.2,8,,0.015,75,4.2,159.4,56.7,1000,,88,,
9/27/11,12:00 AM,0.57,2.4,13.3,10.9,,0.018,75,4.3,205.1,58.8,1008,,77,,
9/28/11,12:00 AM,0.81,5.9,17.9,11.9,,0.014,75,5.2,28.4,55.5,1013,,78,,
9/29/11,12:00 AM,3.26,37.8,66.7,28.8,,0.003,75,3.1,306.9,61,1001,,66,,
9/30/11,12:00 AM,1.58,17.5,35.8,18.2,,0.017,75,4.2,5.7,57.7,1000,,73,,
10/1/11,12:00 AM,0.93,2.8,16,13.1,,0.011,75,2,199.6,53.9,1001,,84,,
10/2/11,12:00 AM,2.49,11.1,23.4,12.3,,0.012,75,3,4.3,55.4,1001,,87,,
10/3/11,12:00 AM,0.54,3.6,15.1,11.3,,0.017,75,3.1,163.4,56.5,998,,85,,
10/4/11,12:00 AM,0.43,4.4,18.5,13.9,,0.012,75,3.5,167.9,54.5,991,,78,,
10/5/11,12:00 AM,0.45,3.1,18.1,14.9,,0.013,75,2.1,194.4,51.7,989,,91,,
10/6/11,12:00 AM,0.54,8.7,24.8,15.9,,0.007,76,2,189.4,53.2,1002,,90,,
10/7/11,12:00 AM,0.98,3.8,16.7,12.9,,0.011,75,2.3,180.4,53.9,1009,,90,,
10/8/11,12:00 AM,0.37,2.1,8,5.8,,0.015,75,2.9,167.8,55.5,1009,,82,,
10/9/11,12:00 AM,1.26,4.7,16.5,11.7,,0.018,75,2.4,138.2,54.4,1003,,85,,
10/10/11,12:00 AM,0.5,10.2,21.9,11.6,,0.01,75,3.8,161.2,54.1,991,,92,,
10/11/11,12:00 AM,0.37,0.7,7.2,6.3,,0.026,75,5.6,188.6,54,998,,90,,
10/12/11,12:00 AM,0.87,2.3,14.4,12,,0.018,75,3.7,170.5,52.6,1010,,82,,
10/13/11,12:00 AM,0.71,7.1,18.5,11.4,,0.011,75,4.3,19.8,50.3,1009,,85,,
10/14/11,12:00 AM,0.86,6.8,20.9,14,,0.007,75,3.8,5.9,50.8,1004,,85,,
10/15/11,12:00 AM,0.85,3.4,14.1,10.6,,0.006,75,3.3,17.9,48.4,1006,,89,,
10/16/11,12:00 AM,1.24,3.4,17,13.5,,0.006,75,2,67.7,47.7,1010,,90,,
10/17/11,12:00 AM,2.25,29.8,46.8,16.8,,0.004,75,3.3,350.6,50.8,1016,,83,,
10/18/11,12:00 AM,2.4,20.2,39.3,19.1,,0.003,75,4,340.6,52.8,1007,,81,,
10/19/11,12:00 AM,1.49,16.6,30.6,13.9,,0.012,75,3.4,196.2,53.9,1004,,86,,
10/20/11,12:00 AM,1.17,12.9,32.6,19.6,,0.011,75,2.7,190.6,52.8,1007,,90,,
10/21/11,12:00 AM,0.58,13.4,27.1,13.6,,0.007,75,3.8,169.4,54,1009,,95,,
10/22/11,12:00 AM,0.41,1,7.9,6.7,,0.017,75,4,197.5,56.9,1009,,96,,
10/23/11,12:00 AM,0.8,1.7,11.1,9.4,,0.02,75,2.5,137.7,53.2,1010,,86,,
10/24/11,12:00 AM,0.55,4.3,17.5,13.1,,0.01,76,2.3,106.1,48.1,1014,,87,,
10/25/11,12:00 AM,0.48,7.6,20.8,13.1,,0.008,75,3.1,30.5,46.4,1018,,87,,
10/26/11,12:00 AM,1.02,15.8,29.9,14,,0.004,75,3.3,157.8,43.5,1013,,88,,
10/27/11,12:00 AM,0.7,12.9,29.4,16.4,,0.004,75,2.6,22.1,46.3,1012,,86,,
10/28/11,12:00 AM,1.01,16.7,34.8,18,,0.007,75,3.1,172.4,48.9,1003,,86,,
10/29/11,12:00 AM,1.42,3.9,17,13,,0.013,75,2.3,158.8,49.5,1012,,87,,
10/30/11,12:00 AM,0.41,0.7,6.1,5.3,,0.018,75,4.5,160.4,50.6,1007,,92,,
10/31/11,12:00 AM,0.48,2.6,13.5,10.8,,0.018,75,2.8,95.4,46.9,1016,,82,,
11/1/11,12:00 AM,1.03,21,40.6,19.5,,0.006,74,2,41.1,43.9,1020,,85,,
11/2/11,12:00 AM,0.85,25.6,41.5,15.8,,0.01,76,3.8,167.1,43.8,1003,,83,,
11/3/11,12:00 AM,0.65,5.2,22.5,17.3,,0.013,75,2.6,99.7,44.5,999,,83,,
11/4/11,12:00 AM,0.71,5.7,21.5,15.7,,0.006,75,2.5,76.3,40.6,1001,,91,,
11/5/11,12:00 AM,1.06,5.7,21.6,15.7,,0.007,76,2.8,84.9,41.9,997,,78,,
11/6/11,12:00 AM,0.75,5.7,19.2,13.5,,0.005,75,2.4,52.3,39.9,1004,,82,,
11/7/11,12:00 AM,1.2,9.7,24.6,14.8,,0.005,76,3.5,159.7,44.2,1010,,86,,
11/8/11,12:00 AM,1.03,12.3,31.6,19.2,,0.01,76,2.5,163.8,48.5,1012,,74,,
11/9/11,12:00 AM,0.67,10.5,25.2,14.7,,0.012,75,3,144,51.9,1010,,64,,
11/10/11,12:00 AM,1.23,26.6,48.6,21.8,,0.005,75,2.8,142.7,49.6,1005,,67,,
11/11/11,12:00 AM,0.62,1.8,15.3,13.4,,0.017,77,5,166.1,44.3,992,,76,,
11/12/11,12:00 AM,0.5,1.2,10.5,9.2,,0.018,75,4.3,156.4,40.9,995,,94,,
11/13/11,12:00 AM,0.4,0.3,5.3,5,,0.028,76,4.7,196.5,46.3,998,,85,,
11/14/11,12:00 AM,0.46,2.3,15.4,12.9,,0.018,75,3.7,141.3,42.7,1003,,82,,
11/15/11,12:00 AM,0.61,6.9,21.2,14.2,,0.012,74,2.8,111.8,39.1,1012,,79,,
11/16/11,12:00 AM,0.47,8.9,21.5,12.4,,0.014,74,5,131.3,41.1,1001,,93,,
11/17/11,12:00 AM,0.43,0.9,9.8,8.8,,0.026,77,6.6,193.2,40.7,994,,86,,
11/18/11,12:00 AM,0.48,3.6,18.6,14.8,,0.018,75,3.4,185.1,37.2,992,,89,,
11/19/11,12:00 AM,0.42,3.8,18.2,14.4,,0.011,74,2.9,53.3,35.4,998,,85,,
11/20/11,12:00 AM,0.52,3.9,18.5,14.5,,0.009,75,2.3,116,34.8,1000,,79,,
11/21/11,12:00 AM,0.45,2,15.7,13.5,,0.016,75,5.2,152.9,42.9,993,,83,,
11/22/11,12:00 AM,0.34,1.7,13.3,11.5,,0.024,76,6.5,149,45.5,988,,93,,
11/23/11,12:00 AM,0.35,0.9,11.2,10.2,,0.023,76,4.7,138.2,45,991,,95,,
11/24/11,12:00 AM,0.42,0.4,7.5,6.9,,0.022,75,5.5,163.2,41,994,,88,,
11/25/11,12:00 AM,0.56,3.3,16.4,13,,0.019,75,3.8,155.3,41.4,1013,,77,,
11/26/11,12:00 AM,0.98,7.6,24.7,16.9,,0.011,76,3.1,181.5,46.6,1012,,76,,
11/27/11,12:00 AM,0.49,0.4,7.1,6.7,,0.025,75,5.3,171,48.3,1007,,86,,
11/28/11,12:00 AM,0.61,11.3,28.8,17.4,,0.013,75,2.2,48.5,42.1,1019,,84,,
11/29/11,12:00 AM,0.77,21.7,36.6,14.8,,0.005,77,3.8,154.9,40,1013,,91,,
11/30/11,12:00 AM,0.71,,,,,0.01,75,4.1,7.6,42.8,1023,,87,,
12/1/11,12:00 AM,1.14,27.9,45.9,17.9,,0.001,74,2.1,119.3,37.1,1025,,97,,
12/2/11,12:00 AM,1,25.8,46.3,20.4,,0.003,74,2.1,125.5,38.9,1020,,88,,
12/3/11,12:00 AM,0.91,31.3,48.4,17,,0,73,1.9,108.7,36.1,1020,,94,,
12/4/11,12:00 AM,0.69,8.9,21,11.9,,0.004,75,2.9,51,38,1022,,88,,
12/5/11,12:00 AM,0.72,23,37.4,14.3,,0.001,75,2.3,67,35.4,1020,,94,,
12/6/11,12:00 AM,0.99,41.6,60.3,18.6,,0,74,1.9,122.9,35.5,1018,,95,,
12/7/11,12:00 AM,0.93,19,36.4,17.3,,0.001,74,2.5,88.7,37.6,1019,,93,,
12/8/11,12:00 AM,0.6,3.4,15.2,11.7,,0.009,74,3.4,39.3,37.3,1018,,83,,
12/9/11,12:00 AM,1.04,41.4,60,18.5,,0.002,72,2.4,81.3,34.7,1012,,93,,
12/10/11,12:00 AM,1.43,29.2,49.8,20.5,,0.001,73,2.4,162.9,37.7,1008,,88,,
12/11/11,12:00 AM,0.81,3.6,17.6,13.9,,0.007,77,3.5,51.3,37.9,1008,,90,,
12/12/11,12:00 AM,0.58,8.6,24,15.3,,0.003,72,3.5,56.1,33.5,1010,,91,,
12/13/11,12:00 AM,0.93,37,57,20,,0.001,72,2.1,88.4,34.6,1006,,86,,
12/14/11,12:00 AM,1.47,43,65.9,22.8,,0,76,2.5,149.3,37.6,1007,,79,,
12/15/11,12:00 AM,0.63,17.6,37,19.3,,0.003,76,2.4,121.9,40.4,1014,,96,,
12/16/11,12:00 AM,0.74,13,30.5,17.4,,0.004,76,2.6,129.9,44.2,1019,,91,,
12/17/11,12:00 AM,1.2,22.7,39.6,16.8,,0.003,77,3.3,137.1,42.5,1010,,85,,
12/18/11,12:00 AM,0.57,3.5,17.3,13.7,,0.009,76,2.2,102.2,43.1,1012,,96,,
12/19/11,12:00 AM,0.83,21.6,39.3,17.6,,0.003,76,2.3,140.7,41.4,1018,,93,,
12/20/11,12:00 AM,0.84,14.8,32.9,18,,0.003,75,2.9,171.5,41.7,1014,,92,,
12/21/11,12:00 AM,0.74,16.9,37.2,20.2,,0.007,75,2.1,70.3,38.7,1019,,90,,
12/22/11,12:00 AM,0.98,32.3,53.4,21,,0.002,72,2.9,126.7,34.7,1017,,89,,
12/23/11,12:00 AM,1.22,7.1,28.8,21.6,,0.007,75,3.6,159.3,42.9,1020,,78,,
12/24/11,12:00 AM,0.9,4.9,20.9,15.8,,0.008,75,3.3,143.6,46.8,1017,,81,,
12/25/11,12:00 AM,0.72,1.6,10.1,8.4,,0.02,75,6,178.5,44.3,1008,,81,,
12/26/11,12:00 AM,0.74,4.4,19.6,15.1,,0.015,75,3.4,164.2,40.9,1012,,82,,
12/27/11,12:00 AM,0.71,4.3,22.2,17.9,,0.011,75,3.4,161.1,45.1,1003,,97,,
12/28/11,12:00 AM,0.41,0.7,8,7.2,,0.024,75,7.7,190.7,51.2,996,,92,,
12/29/11,12:00 AM,0.43,1.1,11.2,10,,0.018,76,4.9,173.4,45.5,999,,88,,
12/30/11,12:00 AM,0.38,0.9,8.4,7.4,,0.025,75,5.4,187.7,43.7,997,,80,,
12/31/11,12:00 AM,0.64,2.4,13,10.5,,0.017,74,2.8,112,37.9,1015,,78,,
1/1/12,12:00 AM,2.28,14.5,35.9,21.3,,0.011,75,2.1,350.8,45.7,1010,,60,,
1/2/12,12:00 AM,0.76,6.7,19.4,12.7,,0.015,75,5,159.2,46.3,1004,,69,,
1/3/12,12:00 AM,0.94,6.1,24.8,18.5,,0.009,75,3.2,167.2,49,1012,,83,,
1/4/12,12:00 AM,0.79,5.7,22.7,16.9,,0.011,76,5.6,176.9,49,1007,,85,,
1/5/12,12:00 AM,0.43,0.9,9.7,8.8,,0.023,75,6.5,192.3,43.6,1014,,82,,
1/6/12,12:00 AM,0.65,4.4,22.3,17.8,,0.008,75,2.5,163.3,38.2,1014,,90,,
1/7/12,12:00 AM,0.6,3.1,17.8,14.5,,0.005,75,3,146.8,40.8,1017,,91,,
1/8/12,12:00 AM,1,10.3,26.5,16.1,,0.002,76,3.3,156.5,44.7,1014,,82,,
1/9/12,12:00 AM,0.88,3.1,16.8,13.6,,0.011,75,4.2,141.6,45.8,1012,,84,,
1/10/12,12:00 AM,0.53,2.5,16.6,14.1,,0.017,76,4.2,8.2,39.5,1019,,75,,
1/11/12,12:00 AM,0.55,3.2,20.9,17.5,,0.008,71,4,33.6,35.7,1019,,73,,
1/12/12,12:00 AM,1.51,40.5,68.3,27.7,,0,70,2.3,47.9,36.2,1015,,71,,
1/13/12,12:00 AM,1.82,73.2,100.4,27.1,,0,70,1.9,88.4,35.2,1011,,86,,
1/14/12,12:00 AM,0.7,11.8,22.5,10.6,,0.015,71,4.8,183.5,36.8,1002,,86,,
1/15/12,12:00 AM,0.64,1.6,14.6,13,,0.017,69,2.5,140.6,31.8,1004,,94,,
1/16/12,12:00 AM,0.64,3.5,17.8,14.2,,0.013,71,5.4,174.9,31.9,1005,,93,,
1/17/12,12:00 AM,0.52,1.4,10.3,8.8,,0.022,69,5.3,210.2,33.8,999,,88,,
1/18/12,12:00 AM,0.41,0.6,7.1,6.3,,0.025,68,5.8,19.5,28.5,995,,95,,
1/19/12,12:00 AM,0.48,0.7,10.1,9.3,,0.019,68,1.5,31.7,26.9,993,,98,,
1/20/12,12:00 AM,0.58,21.3,41.6,20.2,,0.007,70,3,121.9,35.4,985,,98,,
1/21/12,12:00 AM,0.38,0.3,3.8,3.4,,0.028,72,8.3,194.9,41,986,,85,,
1/22/12,12:00 AM,0.41,0.2,6.3,5.9,,0.025,71,5.3,151.6,40.1,992,,82,,
1/23/12,12:00 AM,0.59,5.3,21.9,16.6,,0.013,73,4.2,164.5,40.8,1002,,78,,
1/24/12,12:00 AM,0.59,11,29.9,18.7,,0.008,73,5.6,174.7,42.5,998,,88,,
1/25/12,12:00 AM,0.47,1,10.1,9,,0.023,74,7.7,198.3,43.5,1008,,82,,
1/26/12,12:00 AM,0.44,1.6,11.6,10,,0.023,73,5.2,150.1,41,1013,,85,,
1/27/12,12:00 AM,1.11,19.5,42.1,22.5,,0.008,70,2,108.8,36.3,1023,,81,,
1/28/12,12:00 AM,1.12,9.5,31.2,21.6,,0.004,74,3.6,149,39.4,1015,,70,,
1/29/12,12:00 AM,0.57,2,10.9,8.7,,0.017,75,5.4,189.9,45.9,1001,,92,,
1/30/12,12:00 AM,0.4,0.4,7,6.5,,0.027,74,4.9,194.9,45.1,1004,,87,,
1/31/12,12:00 AM,0.57,0.9,12.6,11.6,,0.022,73,4.5,178,45.1,1004,,80,,
2/1/12,12:00 AM,0.59,4,21.1,17,,,,,,,,,,,
2/2/12,12:00 AM,0.51,7.3,24.1,16.7,,,,,,,,,,,
2/3/12,12:00 AM,1.69,33.6,52.1,18.4,,0.018,73,5,31.7,47.1,1008,,51,,
2/4/12,12:00 AM,2.4,18,33.5,15.4,,0.021,73,4.5,108.1,48.2,1009,,45,,
2/5/12,12:00 AM,2.86,19,42.4,23.3,,0.01,73,3,2.4,45.1,1010,,62,,
2/6/12,12:00 AM,2.88,43.9,74.7,30.7,,0.006,72,2.7,333.7,45.7,1004,,60,,
2/7/12,12:00 AM,3.82,21.9,43.7,21.7,,0.018,74,4.2,224.4,49.7,1000,,44,,
2/8/12,12:00 AM,0.72,6.1,23.1,16.9,,0.012,75,3.3,135.9,45.9,1009,,87,,
2/9/12,12:00 AM,1.09,23.9,44.4,20.4,,0.002,75,2.4,100.5,46.8,1010,,93,,
2/10/12,12:00 AM,1.28,21.3,38.4,17,,0.008,74,3.9,133,48.2,1003,,87,,
2/11/12,12:00 AM,0.67,0.6,9.5,8.8,,0.022,74,4,171.9,45,1008,,87,,
2/12/12,12:00 AM,1.67,6.8,21.2,14.3,,0.014,74,2.3,202.3,43.7,1003,,83,,
2/13/12,12:00 AM,1.2,5.7,24.8,18.9,,0.007,73,2.9,69.3,42.5,1004,,94,,
2/14/12,12:00 AM,0.69,6.3,22.6,16.3,,0.014,71,3.2,163.9,39.6,1004,,92,,
2/15/12,12:00 AM,0.7,10.9,32,21,,0.008,73,3,176.8,39.3,1015,,89,,
2/16/12,12:00 AM,0.7,8.7,28.2,19.4,,0.005,71,3.1,172.7,41.3,1012,,92,,
2/17/12,12:00 AM,0.55,11,25.6,14.5,,0.012,73,4.4,164.4,44.1,1005,,94,,
2/18/12,12:00 AM,0.5,0.2,3.9,3.5,,0.03,69,7.8,195.2,41,1002,,89,,
2/19/12,12:00 AM,0.54,0.4,6.5,6.1,,0.027,71,4.6,180.6,40.5,1005,,75,,
2/20/12,12:00 AM,0.55,3.5,16.9,13.3,,0.012,70,3.3,140.6,40.9,1002,,89,,
2/21/12,12:00 AM,0.42,2,7.6,5.5,,0.019,75,7.4,208.1,48.2,1005,,92,,
2/22/12,12:00 AM,0.7,2.4,10.6,8.1,,0.027,73,6.5,219.8,45.7,1007,,80,,
2/23/12,12:00 AM,0.48,0.7,9.4,8.6,,0.026,72,3.8,175.6,41.8,1015,,76,,
